[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	128	alpha:	1	sequence_length:	20	embedding_size:	25	optimizer:	adagrad	epochs:	100	hidden	100	eta:	0.005	hacks	true	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	13.546399225363	
Beginning epoch	2	
    	8.336987323922	
Beginning epoch	3	
    	8.2767388652314	
Beginning epoch	4	
    	7.8479873458009	
Beginning epoch	5	
    	7.2551891164061	
Beginning epoch	6	
    	6.8801324020647	
Beginning epoch	7	
    	6.4293057292946	
Beginning epoch	8	
    	6.2299110164734	
Beginning epoch	9	
    	5.8665007910421	
Beginning epoch	10	
    	5.765167533399	
Beginning epoch	11	
    	5.6918404353021	
Beginning epoch	12	
    	5.5956681244166	
Beginning epoch	13	
    	5.5054400346774	
Beginning epoch	14	
    	5.4278521868061	
Beginning epoch	15	
    	5.4068641062206	
Beginning epoch	16	
    	5.2929280839957	
Beginning epoch	17	
    	5.2096909479089	
Beginning epoch	18	
    	5.1475337751604	
Beginning epoch	19	
    	5.1075845978708	
Beginning epoch	20	
    	5.0997926924197	
Beginning epoch	21	
    	5.0692004176474	
Beginning epoch	22	
    	5.064348113721	
Beginning epoch	23	
    	5.0826672101611	
Beginning epoch	24	
    	5.1612531290123	
Beginning epoch	25	
    	5.1519326300125	
Beginning epoch	26	
    	5.165378992428	
Beginning epoch	27	
    	5.1809995007879	
Beginning epoch	28	
    	5.1970594247217	
Beginning epoch	29	
    	5.1460350612716	
Beginning epoch	30	
    	5.1503203316281	
Beginning epoch	31	
    	5.1210791955084	
Beginning epoch	32	
    	5.1211316367081	
Beginning epoch	33	
    	5.0948410704741	
Beginning epoch	34	
    	5.1011315558577	
Beginning epoch	35	
    	5.1000323936335	
Beginning epoch	36	
    	5.1310202283386	
Beginning epoch	37	
    	5.0895745406994	
Beginning epoch	38	
    	5.1337649931303	
Beginning epoch	39	
    	5.1253924222466	
Beginning epoch	40	
    	5.1552927350996	
Beginning epoch	41	
    	5.1562179776622	
Beginning epoch	42	
    	5.1411292995809	
Beginning epoch	43	
    	5.1442263295994	
Beginning epoch	44	
    	5.1646733724733	
