[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	64	alpha:	1	sequence_length:	10	embedding_size:	55	optimizer:	sgd	epochs:	100	hidden	100	eta:	0.005	hacks	true	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	7.0047830846458	
Beginning epoch	2	
    	5.0899264936271	
Beginning epoch	3	
    	5.0896653462734	
Beginning epoch	4	
    	5.0893454458495	
Beginning epoch	5	
    	5.0889196239277	
Beginning epoch	6	
    	5.0883120033293	
Beginning epoch	7	
    	5.0873893452329	
