[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	128	alpha:	1	sequence_length:	32	embedding_size:	25	optimizer:	sgd	epochs:	100	hidden	100	eta:	0.001	hacks	false	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	24.287269634426	
Beginning epoch	2	
    	17.515481432786	
Beginning epoch	3	
    	16.296484834832	
Beginning epoch	4	
    	16.114966631664	
Beginning epoch	5	
    	15.979024958925	
Beginning epoch	6	
    	15.853397275276	
Beginning epoch	7	
    	15.731921017248	
Beginning epoch	8	
    	15.612202141127	
Beginning epoch	9	
    	15.493187742633	
Beginning epoch	10	
    	15.374096509216	
Beginning epoch	11	
    	15.254093150428	
Beginning epoch	12	
    	15.132416191021	
Beginning epoch	13	
    	15.008629349458	
Beginning epoch	14	
    	14.882795543209	
Beginning epoch	15	
    	14.755515235601	
Beginning epoch	16	
    	14.627846461883	
Beginning epoch	17	
    	14.501147546726	
Beginning epoch	18	
    	14.376887071631	
Beginning epoch	19	
    	14.256460494076	
Beginning epoch	20	
    	14.141039785644	
Beginning epoch	21	
    	14.031467780645	
Beginning epoch	22	
    	13.928204647183	
Beginning epoch	23	
    	13.831336918044	
Beginning epoch	24	
    	13.740648487732	
Beginning epoch	25	
    	13.655727734354	
Beginning epoch	26	
    	13.576072471748	
Beginning epoch	27	
    	13.501165796736	
Beginning epoch	28	
    	13.430516689598	
Beginning epoch	29	
    	13.363674143096	
Beginning epoch	30	
    	13.300228017185	
Beginning epoch	31	
    	13.239806675526	
Beginning epoch	32	
    	13.18207597291	
Beginning epoch	33	
    	13.126740063593	
Beginning epoch	34	
    	13.073542780212	
Beginning epoch	35	
    	13.022268240391	
Beginning epoch	36	
    	12.972739852645	
Beginning epoch	37	
    	12.924817435643	
Beginning epoch	38	
    	12.878392585381	
Beginning epoch	39	
    	12.833382746643	
Beginning epoch	40	
    	12.789724674579	
Beginning epoch	41	
    	12.7473680578	
Beginning epoch	42	
    	12.70626997033	
Beginning epoch	43	
    	12.666390556306	
Beginning epoch	44	
    	12.627690034868	
Beginning epoch	45	
    	12.590126861487	
Beginning epoch	46	
    	12.553656761015	
Beginning epoch	47	
    	12.518232350053	
Beginning epoch	48	
    	12.483803140109	
Beginning epoch	49	
    	12.450315800626	
Beginning epoch	50	
    	12.417714624669	
Beginning epoch	51	
    	12.385942168208	
Beginning epoch	52	
    	12.354940033877	
Beginning epoch	53	
    	12.324649756287	
Beginning epoch	54	
    	12.295013731847	
Beginning epoch	55	
    	12.265976129084	
Beginning epoch	56	
    	12.237483717886	
Beginning epoch	57	
    	12.209486566082	
Beginning epoch	58	
    	12.181938566174	
Beginning epoch	59	
    	12.154797770646	
Beginning epoch	60	
    	12.128026528902	
Beginning epoch	61	
    	12.101591431363	
Beginning epoch	62	
    	12.075463076652	
Beginning epoch	63	
    	12.049615686871	
Beginning epoch	64	
    	12.024026605256	
Beginning epoch	65	
    	11.998675721624	
Beginning epoch	66	
    	11.973544884715	
Beginning epoch	67	
    	11.94861737519	
Beginning epoch	68	
    	11.923877522696	
Beginning epoch	69	
    	11.89931054519	
Beginning epoch	70	
    	11.874902657886	
Beginning epoch	71	
    	11.850641440245	
Beginning epoch	72	
    	11.8265163753	
Beginning epoch	73	
    	11.802519415096	
Beginning epoch	74	
    	11.778645409525	
Beginning epoch	75	
    	11.754892275686	
Beginning epoch	76	
    	11.731260864729	
Beginning epoch	77	
    	11.707754567556	
Beginning epoch	78	
    	11.684378756915	
Beginning epoch	79	
    	11.661140177643	
Beginning epoch	80	
    	11.638046376292	
Beginning epoch	81	
    	11.615105223974	
Beginning epoch	82	
    	11.592324549255	
Beginning epoch	83	
    	11.569711871218	
Beginning epoch	84	
    	11.547274209349	
Beginning epoch	85	
    	11.525017944303	
Beginning epoch	86	
    	11.502948708217	
Beginning epoch	87	
    	11.481071290978	
Beginning epoch	88	
    	11.459389556959	
Beginning epoch	89	
    	11.437906373248	
Beginning epoch	90	
    	11.416623554475	
Beginning epoch	91	
    	11.395541830833	
Beginning epoch	92	
    	11.374660845186	
Beginning epoch	93	
    	11.353979182981	
Beginning epoch	94	
    	11.333494435764	
Beginning epoch	95	
    	11.313203296257	
Beginning epoch	96	
    	11.293101680547	
Beginning epoch	97	
    	11.273184871398	
Beginning epoch	98	
    	11.253447675903	
Beginning epoch	99	
    	11.233884590695	
Beginning epoch	100	
    	11.214489968386	
Starting predictions	
Word	1000	
Word	2000	
Word	3000	
Word	4000	
Word	5000	
Word	6000	
Word	7000	
Word	7000	
Word	8000	
Word	8000	
Word	9000	
Word	10000	
Word	11000	
Word	12000	
Word	13000	
Word	14000	
Word	15000	
Word	16000	
Word	17000	
Word	18000	
Word	18000	
Word	19000	
Word	20000	
Word	21000	
Word	21000	
Word	22000	
Word	23000	
