[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	32	alpha:	1	sequence_length:	32	embedding_size:	55	optimizer:	adagrad	epochs:	100	hidden	100	eta:	0.005	hacks	true	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	22.436639828391	
Beginning epoch	2	
    	10.007802663608	
Beginning epoch	3	
    	8.4099993884691	
Beginning epoch	4	
    	7.6710561907481	
Beginning epoch	5	
    	7.3968957899565	
Beginning epoch	6	
    	7.119705773957	
Beginning epoch	7	
    	7.0492581431896	
Beginning epoch	8	
    	6.9455667195419	
Beginning epoch	9	
    	6.7630458972068	
Beginning epoch	10	
    	6.8147001626319	
Beginning epoch	11	
    	6.3418298382433	
Beginning epoch	12	
    	6.5041808982601	
Beginning epoch	13	
    	6.5195572203627	
Beginning epoch	14	
    	6.5242194010723	
Beginning epoch	15	
    	6.8220730536757	
Beginning epoch	16	
    	6.8205535330396	
Beginning epoch	17	
    	6.8026098539606	
Beginning epoch	18	
    	7.030421774145	
Beginning epoch	19	
    	7.1679495203769	
Beginning epoch	20	
    	7.0233364637414	
Beginning epoch	21	
    	6.6579843723211	
Beginning epoch	22	
    	6.853911376184	
Beginning epoch	23	
    	7.2559581328926	
Beginning epoch	24	
    	6.9073569171507	
Beginning epoch	25	
    	6.9683127566815	
Beginning epoch	26	
    	7.1544392593062	
Beginning epoch	27	
    	6.9620954815058	
Beginning epoch	28	
    	7.0288391639345	
Beginning epoch	29	
    	6.6481003772303	
Beginning epoch	30	
    	6.7464405054522	
Beginning epoch	31	
    	6.8552545060485	
Beginning epoch	32	
    	7.0855734343995	
Beginning epoch	33	
    	6.4758214084889	
Beginning epoch	34	
    	6.861414948796	
Beginning epoch	35	
    	6.783198129103	
Beginning epoch	36	
    	6.9259986279523	
Beginning epoch	37	
    	6.6707810980518	
Beginning epoch	38	
    	7.1169478013858	
Beginning epoch	39	
    	7.0156845606202	
Beginning epoch	40	
    	7.1079059504862	
Beginning epoch	41	
    	6.8110977439553	
Beginning epoch	42	
    	6.8712966788787	
Beginning epoch	43	
    	7.0391057872258	
Beginning epoch	44	
    	7.2082619943803	
Beginning epoch	45	
    	6.9134328362973	
Beginning epoch	46	
    	6.5514210603446	
Beginning epoch	47	
    	6.6313519895719	
Beginning epoch	48	
    	6.6967034317296	
Beginning epoch	49	
    	7.295431697448	
Beginning epoch	50	
    	6.6891325100483	
Beginning epoch	51	
    	6.6732083786546	
Beginning epoch	52	
    	6.5784091348849	
Beginning epoch	53	
    	6.6781707967818	
Beginning epoch	54	
    	6.7713394913565	
Beginning epoch	55	
    	6.7492595767751	
Beginning epoch	56	
    	6.9293807263785	
Beginning epoch	57	
    	7.0373066491723	
Beginning epoch	58	
    	6.9098843265931	
Beginning epoch	59	
    	6.9162919696426	
Beginning epoch	60	
    	7.0778803893618	
Beginning epoch	61	
    	6.8879250842169	
Beginning epoch	62	
    	6.3480461868597	
Beginning epoch	63	
    	7.0321227625703	
Beginning epoch	64	
    	7.0693414617244	
Beginning epoch	65	
    	7.0266565963922	
Beginning epoch	66	
    	7.0321076851087	
Beginning epoch	67	
    	6.9924613782479	
Beginning epoch	68	
    	6.5494526670387	
Beginning epoch	69	
    	7.0039964160058	
Beginning epoch	70	
    	7.5647907738971	
Beginning epoch	71	
    	6.8995375781646	
Beginning epoch	72	
    	7.0185907263949	
Beginning epoch	73	
    	6.6621516686813	
Beginning epoch	74	
    	7.2147330856622	
Beginning epoch	75	
    	6.8163598575389	
Beginning epoch	76	
    	6.8696671328144	
Beginning epoch	77	
    	7.3370715174391	
Beginning epoch	78	
    	7.1801867270086	
Beginning epoch	79	
    	7.0346591083277	
Beginning epoch	80	
    	7.0209009726224	
Beginning epoch	81	
    	7.1664792121648	
Beginning epoch	82	
    	7.3722578259213	
