[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	64	alpha:	1	sequence_length:	32	embedding_size:	45	optimizer:	adagrad	epochs:	100	hidden	100	eta:	0.001	hacks	true	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	22.314410323227	
Beginning epoch	2	
    	12.869979677843	
Beginning epoch	3	
    	12.126019463031	
Beginning epoch	4	
    	11.819094448926	
Beginning epoch	5	
    	11.535618423178	
Beginning epoch	6	
    	11.173970051729	
Beginning epoch	7	
    	10.829734484794	
Beginning epoch	8	
    	10.365355025875	
Beginning epoch	9	
    	9.9682391340973	
Beginning epoch	10	
    	9.6407041091534	
Beginning epoch	11	
    	9.384044637937	
Beginning epoch	12	
    	9.1761940129985	
Beginning epoch	13	
    	9.0077056078275	
Beginning epoch	14	
    	8.8430373520301	
Beginning epoch	15	
    	8.6946223238941	
Beginning epoch	16	
    	8.5910246533581	
Beginning epoch	17	
    	8.4948854375145	
Beginning epoch	18	
    	8.4107266938795	
Beginning epoch	19	
    	8.3261104841162	
Beginning epoch	20	
    	8.2602451225688	
Beginning epoch	21	
    	8.1978785610811	
Beginning epoch	22	
    	8.1387419744925	
Beginning epoch	23	
    	8.0862899829144	
Beginning epoch	24	
    	8.0542751225136	
Beginning epoch	25	
    	8.0185271326094	
Beginning epoch	26	
    	7.9883706487396	
Beginning epoch	27	
    	7.9395421386597	
Beginning epoch	28	
    	7.8870964928034	
Beginning epoch	29	
    	7.8438295340784	
Beginning epoch	30	
    	7.8652365068868	
Beginning epoch	31	
    	7.8191991686165	
Beginning epoch	32	
    	7.7886265215449	
Beginning epoch	33	
    	7.7546924580001	
Beginning epoch	34	
    	7.7336823859454	
Beginning epoch	35	
    	7.7211522917096	
Beginning epoch	36	
    	7.6957017301124	
Beginning epoch	37	
    	7.6817581066756	
Beginning epoch	38	
    	7.6635198562658	
Beginning epoch	39	
    	7.641552942559	
Beginning epoch	40	
    	7.657355965036	
Beginning epoch	41	
    	7.6423145129498	
Beginning epoch	42	
    	7.5956514100945	
Beginning epoch	43	
    	7.5801496820078	
Beginning epoch	44	
    	7.5392510091322	
Beginning epoch	45	
    	7.5173236267324	
Beginning epoch	46	
    	7.4690421071214	
Beginning epoch	47	
    	7.4127214132269	
Beginning epoch	48	
    	7.3864380625504	
Beginning epoch	49	
    	7.346848055367	
Beginning epoch	50	
    	7.3189585949102	
Beginning epoch	51	
    	7.2937977810317	
Beginning epoch	52	
    	7.2719451621404	
Beginning epoch	53	
    	7.2641049618462	
Beginning epoch	54	
    	7.2329360904716	
Beginning epoch	55	
    	7.2127308272744	
Beginning epoch	56	
    	7.1976946445882	
Beginning epoch	57	
    	7.2002353207434	
Beginning epoch	58	
    	7.1972699360104	
Beginning epoch	59	
    	7.201252871735	
Beginning epoch	60	
    	7.1966682673722	
Beginning epoch	61	
    	7.2114903774507	
Beginning epoch	62	
    	7.2007514992051	
Beginning epoch	63	
    	7.194703626015	
Beginning epoch	64	
    	7.1796156405997	
Beginning epoch	65	
    	7.1478219022766	
Beginning epoch	66	
    	7.1248327656161	
Beginning epoch	67	
    	7.0768815949041	
Beginning epoch	68	
    	7.0412013934985	
Beginning epoch	69	
    	7.0065024592264	
Beginning epoch	70	
    	6.9888971480266	
Beginning epoch	71	
    	6.9710352825188	
Beginning epoch	72	
    	6.949570059127	
Beginning epoch	73	
    	6.9473769273051	
Beginning epoch	74	
    	6.9358029705442	
Beginning epoch	75	
    	6.9341313432674	
Beginning epoch	76	
    	6.9375229835503	
Beginning epoch	77	
    	6.9173789055553	
Beginning epoch	78	
    	6.891289235663	
Beginning epoch	79	
    	6.885394350633	
Beginning epoch	80	
    	6.8870006597475	
Beginning epoch	81	
    	6.9018073346775	
Beginning epoch	82	
    	6.9205790060327	
Beginning epoch	83	
    	6.9292456111596	
Beginning epoch	84	
    	6.9520524881867	
