[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	32	alpha:	1	sequence_length:	32	embedding_size:	15	optimizer:	sgd	epochs:	100	hidden	100	eta:	0.01	hacks	false	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	20.021348269595	
Beginning epoch	2	
    	12.096633454091	
Beginning epoch	3	
    	10.861360127435	
Beginning epoch	4	
    	10.184696914841	
Beginning epoch	5	
    	9.7638352223716	
Beginning epoch	6	
    	9.5379431851342	
Beginning epoch	7	
    	9.3919539321537	
Beginning epoch	8	
    	9.2988413192352	
Beginning epoch	9	
    	9.2305893940464	
Beginning epoch	10	
    	9.1630317963355	
Beginning epoch	11	
    	9.1006988986766	
Beginning epoch	12	
    	9.0512307089717	
Beginning epoch	13	
    	9.0155018050215	
Beginning epoch	14	
    	8.9884374968116	
Beginning epoch	15	
    	8.9651399947092	
Beginning epoch	16	
    	8.9419328658041	
Beginning epoch	17	
    	8.915950444957	
Beginning epoch	18	
    	8.8855851063444	
Beginning epoch	19	
    	8.8510507997085	
Beginning epoch	20	
    	8.8154094271934	
Beginning epoch	21	
    	8.7821520918987	
Beginning epoch	22	
    	8.7536348506401	
Beginning epoch	23	
    	8.7308569103875	
Beginning epoch	24	
    	8.7137455951451	
Beginning epoch	25	
    	8.7014622148581	
Beginning epoch	26	
    	8.6925588889195	
Beginning epoch	27	
    	8.6857075076776	
Beginning epoch	28	
    	8.679851860125	
Beginning epoch	29	
    	8.674615166273	
Beginning epoch	30	
    	8.6699126898429	
Beginning epoch	31	
    	8.6658715886925	
Beginning epoch	32	
    	8.6627085590631	
Beginning epoch	33	
    	8.6604772431535	
Beginning epoch	34	
    	8.6590842931157	
Beginning epoch	35	
    	8.6583703183793	
Beginning epoch	36	
    	8.6580833012065	
Beginning epoch	37	
    	8.6580100352246	
Beginning epoch	38	
    	8.658006236906	
Beginning epoch	39	
    	8.6580137520297	
Beginning epoch	40	
    	8.6580413436636	
Beginning epoch	41	
    	8.6581209598856	
Beginning epoch	42	
    	8.6582765675231	
Beginning epoch	43	
    	8.6585482154677	
Beginning epoch	44	
    	8.6588724287073	
Beginning epoch	45	
    	8.6591873851561	
Beginning epoch	46	
    	8.6594291101246	
Beginning epoch	47	
    	8.659586814588	
Beginning epoch	48	
    	8.6596389249756	
Beginning epoch	49	
    	8.6595662321734	
Beginning epoch	50	
    	8.6593583524711	
Beginning epoch	51	
    	8.6589986926566	
Beginning epoch	52	
    	8.6584637869977	
Beginning epoch	53	
    	8.6577167638053	
Beginning epoch	54	
    	8.6567309524188	
Beginning epoch	55	
    	8.6554999430601	
Beginning epoch	56	
    	8.6540479847564	
Beginning epoch	57	
    	8.6524283712784	
Beginning epoch	58	
    	8.6507131723063	
Beginning epoch	59	
    	8.6489727529564	
Beginning epoch	60	
    	8.6472628736088	
Beginning epoch	61	
    	8.6456147911629	
Beginning epoch	62	
    	8.6440692663048	
Beginning epoch	63	
    	8.6426186493303	
