[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	64	alpha:	1	sequence_length:	64	embedding_size:	35	optimizer:	sgd	epochs:	100	hidden	100	eta:	0.001	hacks	false	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	43.928417206265	
Beginning epoch	2	
    	32.844925239763	
Beginning epoch	3	
    	31.094815783954	
Beginning epoch	4	
    	30.232545630556	
Beginning epoch	5	
    	29.515299178855	
Beginning epoch	6	
    	28.900194992343	
Beginning epoch	7	
    	28.347465211909	
Beginning epoch	8	
    	27.832823471535	
Beginning epoch	9	
    	27.342740839091	
Beginning epoch	10	
    	26.8708519735	
Beginning epoch	11	
    	26.416979151688	
Beginning epoch	12	
    	25.985833572863	
Beginning epoch	13	
    	25.584126669285	
Beginning epoch	14	
    	25.217153330596	
Beginning epoch	15	
    	24.886795969152	
Beginning epoch	16	
    	24.591482738352	
Beginning epoch	17	
    	24.327265822521	
Beginning epoch	18	
    	24.089109449373	
Beginning epoch	19	
    	23.871930527865	
Beginning epoch	20	
    	23.671260630978	
Beginning epoch	21	
    	23.48353358975	
Beginning epoch	22	
    	23.306082427935	
Beginning epoch	23	
    	23.136989651047	
Beginning epoch	24	
    	22.974928125237	
Beginning epoch	25	
    	22.819047812591	
Beginning epoch	26	
    	22.668882134877	
Beginning epoch	27	
    	22.524237943615	
Beginning epoch	28	
    	22.385073252467	
Beginning epoch	29	
    	22.251391827371	
Beginning epoch	30	
    	22.123174401494	
Beginning epoch	31	
    	22.000347364439	
Beginning epoch	32	
    	21.882778683637	
Beginning epoch	33	
    	21.770287040104	
Beginning epoch	34	
    	21.662651751226	
Beginning epoch	35	
    	21.559617377323	
Beginning epoch	36	
    	21.460894166472	
Beginning epoch	37	
    	21.36616771095	
Beginning epoch	38	
    	21.275091190075	
Beginning epoch	39	
    	21.187296782452	
Beginning epoch	40	
    	21.102411181765	
