[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	64	alpha:	1	sequence_length:	20	embedding_size:	55	optimizer:	adagrad	epochs:	100	hidden	100	eta:	0.0001	hacks	true	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	14.083124910533	
Beginning epoch	2	
    	10.093818669178	
Beginning epoch	3	
    	9.6456529661636	
Beginning epoch	4	
    	8.5218599333693	
Beginning epoch	5	
    	8.147123890896	
Beginning epoch	6	
    	7.9773495402317	
Beginning epoch	7	
    	7.8709529971612	
Beginning epoch	8	
    	7.7716973266167	
Beginning epoch	9	
    	7.6742449101396	
Beginning epoch	10	
    	7.5906438828001	
