[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	128	alpha:	1	sequence_length:	128	embedding_size:	55	optimizer:	adagrad	epochs:	100	hidden	100	eta:	0.0001	hacks	true	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	89.371879052516	
Beginning epoch	2	
    	88.745602940397	
Beginning epoch	3	
    	88.061908766475	
Beginning epoch	4	
    	87.239732796313	
Beginning epoch	5	
    	86.172014504993	
Beginning epoch	6	
    	84.671516104275	
Beginning epoch	7	
    	82.416005705271	
