[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	128	alpha:	1	sequence_length:	64	embedding_size:	55	optimizer:	sgd	epochs:	100	hidden	100	eta:	0.005	hacks	true	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Beginning epoch	1	
    	45.453961177598	
Beginning epoch	2	
    	32.396918288011	
Beginning epoch	3	
    	32.396498099006	
Beginning epoch	4	
    	32.395308991307	
Beginning epoch	5	
    	32.39402583697	
Beginning epoch	6	
    	32.392603397583	
Beginning epoch	7	
    	32.390985514777	
Beginning epoch	8	
    	32.389101992366	
Beginning epoch	9	
    	32.386862219345	
Beginning epoch	10	
    	32.384145961411	
Beginning epoch	11	
    	32.380789671881	
Beginning epoch	12	
    	32.376565593856	
Beginning epoch	13	
    	32.371149015054	
Beginning epoch	14	
    	32.364065558476	
Beginning epoch	15	
    	32.354603872189	
Beginning epoch	16	
    	32.34166647876	
Beginning epoch	17	
    	32.323506417647	
Beginning epoch	18	
    	32.29724577767	
Beginning epoch	19	
    	32.257964493137	
Beginning epoch	20	
    	32.196924277753	
Beginning epoch	21	
    	32.098067604062	
Beginning epoch	22	
    	31.931417225372	
Beginning epoch	23	
    	31.6433184484	
Beginning epoch	24	
    	31.156793816983	
Beginning epoch	25	
    	30.433102345153	
Beginning epoch	26	
    	29.580504400091	
Beginning epoch	27	
    	28.76475221529	
Beginning epoch	28	
    	28.070930057033	
Beginning epoch	29	
    	27.517908263598	
Beginning epoch	30	
    	27.086935062166	
Beginning epoch	31	
    	26.754209328524	
Beginning epoch	32	
    	26.500383297684	
Beginning epoch	33	
    	26.308961813558	
Beginning epoch	34	
    	26.165365517307	
Beginning epoch	35	
    	26.057195120103	
Beginning epoch	36	
    	25.97448952797	
Beginning epoch	37	
    	25.909702017027	
Beginning epoch	38	
    	25.857413284869	
Beginning epoch	39	
    	25.813878649761	
Beginning epoch	40	
    	25.77653610205	
Beginning epoch	41	
    	25.743591898192	
Beginning epoch	42	
    	25.713739937792	
Beginning epoch	43	
    	25.686002142122	
Beginning epoch	44	
    	25.65964509519	
Beginning epoch	45	
    	25.634132531909	
Beginning epoch	46	
    	25.609090451531	
Beginning epoch	47	
    	25.584275545559	
Beginning epoch	48	
    	25.559544648208	
Beginning epoch	49	
    	25.534825332616	
Beginning epoch	50	
    	25.510088235558	
Beginning epoch	51	
    	25.485321565128	
Beginning epoch	52	
    	25.460507958229	
Beginning epoch	53	
    	25.435603484903	
Beginning epoch	54	
    	25.410518169183	
Beginning epoch	55	
    	25.385096956708	
Beginning epoch	56	
    	25.359099670652	
Beginning epoch	57	
    	25.332178246311	
Beginning epoch	58	
    	25.303849584906	
Beginning epoch	59	
    	25.273463089499	
Beginning epoch	60	
    	25.24016417733	
Beginning epoch	61	
    	25.202860558392	
Beginning epoch	62	
    	25.160210090879	
Beginning epoch	63	
    	25.110672327601	
Beginning epoch	64	
    	25.052703011684	
Beginning epoch	65	
    	24.985206370478	
Beginning epoch	66	
    	24.908322792103	
Beginning epoch	67	
    	24.824365695779	
Beginning epoch	68	
    	24.738172335753	
Beginning epoch	69	
    	24.655892287521	
Beginning epoch	70	
    	24.582437012261	
Beginning epoch	71	
    	24.519675173369	
Beginning epoch	72	
    	24.466866667483	
Beginning epoch	73	
    	24.422261662024	
Beginning epoch	74	
    	24.384200459301	
Beginning epoch	75	
    	24.351387038027	
Beginning epoch	76	
    	24.322792376517	
Beginning epoch	77	
    	24.297536443403	
Beginning epoch	78	
    	24.274841536743	
Beginning epoch	79	
    	24.254034460744	
Beginning epoch	80	
    	24.23455971343	
Beginning epoch	81	
    	24.215982557977	
Beginning epoch	82	
    	24.197978040088	
Beginning epoch	83	
    	24.180310950238	
Beginning epoch	84	
    	24.162813386103	
Beginning epoch	85	
    	24.145364611362	
Beginning epoch	86	
    	24.127875294529	
Beginning epoch	87	
    	24.110276325806	
Beginning epoch	88	
    	24.092511473841	
Beginning epoch	89	
    	24.074532888821	
Beginning epoch	90	
    	24.056298553222	
Beginning epoch	91	
    	24.037770995714	
Beginning epoch	92	
    	24.018916797794	
Beginning epoch	93	
    	23.999706592048	
Beginning epoch	94	
    	23.980115369096	
Beginning epoch	95	
    	23.960122985429	
Beginning epoch	96	
    	23.939714807498	
Beginning epoch	97	
    	23.918882447715	
Beginning epoch	98	
    	23.897624551459	
Beginning epoch	99	
    	23.875947584354	
Beginning epoch	100	
    	23.85386654767	
Starting predictions	
Word	1000	
Word	2000	
Word	3000	
Word	4000	
Word	5000	
Word	6000	
Word	7000	
Word	7000	
Word	8000	
Word	8000	
Word	9000	
Word	10000	
Word	11000	
Word	12000	
Word	13000	
Word	14000	
Word	15000	
Word	16000	
Word	17000	
Word	18000	
Word	18000	
Word	19000	
Word	20000	
Word	21000	
Word	22000	
Word	23000	
Word	24000	
Word	25000	
Word	26000	
Word	27000	
Word	28000	
Word	29000	
Word	30000	
Word	31000	
Word	32000	
Word	33000	
Word	34000	
Word	35000	
Word	36000	
Word	37000	
Word	38000	
Word	39000	
Word	40000	
Word	40000	
Word	41000	
Word	42000	
Word	43000	
Word	44000	
Word	45000	
Word	46000	
Word	47000	
Word	48000	
Word	49000	
Word	50000	
Word	51000	
Word	51000	
Word	52000	
Word	53000	
Word	54000	
Word	55000	
Word	56000	
Word	57000	
Word	58000	
Word	59000	
Word	60000	
Word	61000	
Word	62000	
Word	63000	
Word	64000	
Word	65000	
Word	66000	
Word	67000	
Word	68000	
Word	69000	
Word	70000	
Word	71000	
Word	72000	
Word	73000	
Word	74000	
Word	75000	
Word	76000	
Word	77000	
Word	78000	
Word	79000	
Word	80000	
Word	81000	
Word	82000	
Word	83000	
Word	84000	
Word	85000	
Word	85000	
Word	86000	
Word	87000	
Word	88000	
Word	89000	
Word	90000	
Word	91000	
Word	92000	
Word	93000	
Word	94000	
Word	94000	
Word	95000	
datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	128	alpha:	1	sequence_length:	64	embedding_size:	55	optimizer:	sgd	epochs:	100	hidden	100	eta:	0.005	hacks	true	
Results:	0.83749204262025	0.71602839716028	0.35997587090937	
