[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_3.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	300	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	300	
Set up model	
Got params and grads	
Starting Validation accuracy	0.0087930929837339	
L1 norm of params:	1078243.7527553	
Epoch 1 Validation accuracy:	0.87187424132071	
L1 norm of params:	1342150.2464022	
Epoch 2 Validation accuracy:	0.85387078174314	
L1 norm of params:	1417604.7548881	
Epoch 3 Validation accuracy:	0.85739864044671	
L1 norm of params:	1465091.7337809	
Epoch 4 Validation accuracy:	0.86102512745812	
L1 norm of params:	1503926.8787311	
Epoch 5 Validation accuracy:	0.86863468074775	
L1 norm of params:	1535288.3343149	
Epoch 6 Validation accuracy:	0.85093469288662	
L1 norm of params:	1568512.607949	
Epoch 7 Validation accuracy:	0.8621252124302	
L1 norm of params:	1594288.5946431	
Epoch 8 Validation accuracy:	0.86438607671765	
L1 norm of params:	1623424.6038515	
Epoch 9 Validation accuracy:	0.86717042971595	
L1 norm of params:	1644889.4531476	
Epoch 10 Validation accuracy:	0.84786204175771	
L1 norm of params:	1666881.7701554	
Epoch 11 Validation accuracy:	0.86717042971595	
L1 norm of params:	1686349.1911201	
Epoch 12 Validation accuracy:	0.87030377518815	
L1 norm of params:	1701516.4452951	
Epoch 13 Validation accuracy:	0.86682902403496	
L1 norm of params:	1719228.6215634	
Epoch 14 Validation accuracy:	0.87339159990289	
L1 norm of params:	1737144.4049284	
Epoch 15 Validation accuracy:	0.85260378732702	
L1 norm of params:	1756397.4651892	
Epoch 16 Validation accuracy:	0.86053957271182	
L1 norm of params:	1765320.4304668	
Epoch 17 Validation accuracy:	0.85542607428988	
L1 norm of params:	1780612.6222662	
Epoch 18 Validation accuracy:	0.85208029861617	
L1 norm of params:	1794286.3831264	
Epoch 19 Validation accuracy:	0.8692264505948	
L1 norm of params:	1803650.5353643	
Epoch 20 Validation accuracy:	0.88061422675407	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_3.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	256	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	300	Embedding size:	50	
0.88061422675407	
