[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_3.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	200	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	200	
Set up model	
Got params and grads	
Starting Validation accuracy	0.027524884680748	
L1 norm of params:	1077375.9114241	
Epoch 1 Validation accuracy:	0.80204539936878	
L1 norm of params:	1291545.9297234	
Epoch 2 Validation accuracy:	0.77689518086914	
L1 norm of params:	1345393.8542867	
Epoch 3 Validation accuracy:	0.8209213401311	
L1 norm of params:	1383267.0676577	
Epoch 4 Validation accuracy:	0.84730820587521	
L1 norm of params:	1414229.3316136	
Epoch 5 Validation accuracy:	0.82948682932751	
L1 norm of params:	1440921.7363833	
Epoch 6 Validation accuracy:	0.8453508133042	
L1 norm of params:	1463472.6076848	
Epoch 7 Validation accuracy:	0.84154224326293	
L1 norm of params:	1484187.0632088	
Epoch 8 Validation accuracy:	0.84481215100753	
L1 norm of params:	1504532.2083917	
Epoch 9 Validation accuracy:	0.83938000728332	
L1 norm of params:	1525002.1982764	
Epoch 10 Validation accuracy:	0.83131524641903	
L1 norm of params:	1538940.5686033	
Epoch 11 Validation accuracy:	0.83252154649187	
L1 norm of params:	1554668.3376055	
Epoch 12 Validation accuracy:	0.84875728332119	
L1 norm of params:	1565688.4852287	
Epoch 13 Validation accuracy:	0.83287053896577	
L1 norm of params:	1579350.2814842	
Epoch 14 Validation accuracy:	0.83001790483127	
L1 norm of params:	1594285.8034047	
Epoch 15 Validation accuracy:	0.8576717649915	
L1 norm of params:	1611056.0099884	
Epoch 16 Validation accuracy:	0.84540392085458	
L1 norm of params:	1616706.1715197	
Epoch 17 Validation accuracy:	0.82155863073562	
L1 norm of params:	1628579.6627364	
Epoch 18 Validation accuracy:	0.84691369264385	
L1 norm of params:	1641602.9920495	
Epoch 19 Validation accuracy:	0.86239833697499	
L1 norm of params:	1653593.8843683	
Epoch 20 Validation accuracy:	0.84714129643117	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_3.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	200	Embedding size:	50	
0.84714129643117	
