[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	32	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	50	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	4	
Imported all data	
Making neural network model 2	
50	1	50	
Set up model	
Got params and grads	
Starting Validation accuracy	0.039041636319495	
L1 norm of params:	1075835.6271177	
Epoch 1 Validation accuracy:	0.80754582422918	
L1 norm of params:	1269568.7477448	
Epoch 2 Validation accuracy:	0.82468438941491	
L1 norm of params:	1396673.2966773	
Epoch 3 Validation accuracy:	0.81788662296674	
L1 norm of params:	1497801.7951196	
Epoch 4 Validation accuracy:	0.82785566885166	
L1 norm of params:	1604626.8511487	
Epoch 5 Validation accuracy:	0.81631615683418	
L1 norm of params:	1762678.6578916	
Epoch 6 Validation accuracy:	0.822802864773	
L1 norm of params:	1743665.8225062	
Epoch 7 Validation accuracy:	0.83680808448653	
L1 norm of params:	1869890.4864755	
Epoch 8 Validation accuracy:	0.84738407380432	
L1 norm of params:	1997395.7269418	
Epoch 9 Validation accuracy:	0.84728544549648	
L1 norm of params:	2171111.2632607	
Epoch 10 Validation accuracy:	0.86086580480699	
L1 norm of params:	2090180.7595414	
Epoch 11 Validation accuracy:	0.85242170429716	
L1 norm of params:	2309215.1403569	
