[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	4	
Imported all data	
Making neural network model 2	
50	1	25	
Set up model	
Got params and grads	
Starting Validation accuracy	0.017654467103666	
L1 norm of params:	1075670.5680876	
Epoch 1 Validation accuracy:	0.86549374848264	
L1 norm of params:	1145853.2677797	
Epoch 2 Validation accuracy:	0.86903678077203	
L1 norm of params:	1172745.3167995	
Epoch 3 Validation accuracy:	0.88399034959942	
L1 norm of params:	1182826.7482268	
Epoch 4 Validation accuracy:	0.86288389172129	
L1 norm of params:	1190073.3222705	
Epoch 5 Validation accuracy:	0.8698485676135	
L1 norm of params:	1210015.3991482	
Epoch 6 Validation accuracy:	0.87545520757465	
L1 norm of params:	1232318.4655144	
Epoch 7 Validation accuracy:	0.87711671522214	
L1 norm of params:	1249328.4624155	
Epoch 8 Validation accuracy:	0.87654770575382	
L1 norm of params:	1273231.0649625	
Epoch 9 Validation accuracy:	0.8825867929109	
L1 norm of params:	1296042.8518641	
Epoch 10 Validation accuracy:	0.88706300072833	
L1 norm of params:	1312637.2414763	
Epoch 11 Validation accuracy:	0.87842923039573	
L1 norm of params:	1324862.7112634	
Epoch 12 Validation accuracy:	0.88591739499879	
L1 norm of params:	1330217.0766704	
Epoch 13 Validation accuracy:	0.87273154891964	
L1 norm of params:	1335173.4890896	
Epoch 14 Validation accuracy:	0.86853605243991	
L1 norm of params:	1344169.2639819	
Epoch 15 Validation accuracy:	0.8724963583394	
L1 norm of params:	1351549.2003663	
Epoch 16 Validation accuracy:	0.8632404709881	
L1 norm of params:	1360676.5579815	
Epoch 17 Validation accuracy:	0.88216193250789	
L1 norm of params:	1375016.0929272	
Epoch 18 Validation accuracy:	0.87836094925953	
L1 norm of params:	1393369.1902634	
Epoch 19 Validation accuracy:	0.82918335761107	
L1 norm of params:	1409514.6138463	
Epoch 20 Validation accuracy:	0.86758770332605	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	128	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
0.86758770332605	
