[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-400000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	100	Embedding size:	50	
nclasses:	45	nsparsefeatures:	400002	ndensefeatures:	4	
Imported all data	
Making neural network model 2	
50	1	100	
Set up model	
Got params and grads	
Starting Validation accuracy	0.0014339038601602	
L1 norm of params:	10085172.896865	
Epoch 1 Validation accuracy:	0.64966466375334	
L1 norm of params:	11157055.766494	
Epoch 2 Validation accuracy:	0.64983915999029	
L1 norm of params:	11466514.869992	
Epoch 3 Validation accuracy:	0.67317613498422	
L1 norm of params:	11678186.061193	
Epoch 4 Validation accuracy:	0.66615835154164	
L1 norm of params:	11849453.069173	
Epoch 5 Validation accuracy:	0.65958060208789	
L1 norm of params:	11994446.637268	
Epoch 6 Validation accuracy:	0.67919246176256	
L1 norm of params:	12119253.44364	
Epoch 7 Validation accuracy:	0.67116563486283	
L1 norm of params:	12233599.70401	
Epoch 8 Validation accuracy:	0.6568797038116	
L1 norm of params:	12347612.115889	
Epoch 9 Validation accuracy:	0.68264445253702	
L1 norm of params:	12459693.930413	
Epoch 10 Validation accuracy:	0.66831300072833	
L1 norm of params:	12564018.011174	
Epoch 11 Validation accuracy:	0.68773519058024	
L1 norm of params:	12663631.165801	
Epoch 12 Validation accuracy:	0.69073956057295	
L1 norm of params:	12764568.044898	
Epoch 13 Validation accuracy:	0.67746267297888	
L1 norm of params:	12859928.573042	
Epoch 14 Validation accuracy:	0.69227967953387	
L1 norm of params:	12948443.149313	
Epoch 15 Validation accuracy:	0.69821255159019	
L1 norm of params:	13028478.88584	
Epoch 16 Validation accuracy:	0.70690701626608	
L1 norm of params:	13110271.947762	
Epoch 17 Validation accuracy:	0.67958697499393	
L1 norm of params:	13192206.709986	
Epoch 18 Validation accuracy:	0.68316035445496	
L1 norm of params:	13276351.339485	
Epoch 19 Validation accuracy:	0.67336580480699	
L1 norm of params:	13355257.50794	
Epoch 20 Validation accuracy:	0.68305413935421	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-400000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	1	Lambda:	0	Minibatch size:	512	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	100	Embedding size:	50	
0.68305413935421	
