[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_1.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	32	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	200	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	4	
Imported all data	
Making neural network model 2	
50	1	200	
Set up model	
Got params and grads	
Starting Validation accuracy	0.023238346686089	
L1 norm of params:	1076722.5111572	
Epoch 1 Validation accuracy:	0.78976996843894	
L1 norm of params:	1640123.9748201	
Epoch 2 Validation accuracy:	0.69460882495751	
L1 norm of params:	1888758.6036121	
Epoch 3 Validation accuracy:	0.69878914785142	
L1 norm of params:	1609584.1228826	
Epoch 4 Validation accuracy:	0.73675345957757	
L1 norm of params:	1672914.2660108	
Epoch 5 Validation accuracy:	0.70834850691916	
L1 norm of params:	1613506.5493684	
Epoch 6 Validation accuracy:	0.75393754552076	
L1 norm of params:	1346655.8583123	
Epoch 7 Validation accuracy:	0.77925467346443	
L1 norm of params:	1787526.861457	
Epoch 8 Validation accuracy:	0.70242322165574	
L1 norm of params:	2095080.8136463	
Epoch 9 Validation accuracy:	0.70435785384802	
L1 norm of params:	2465701.4484783	
Epoch 10 Validation accuracy:	0.67020969895606	
L1 norm of params:	2765556.5695137	
Epoch 11 Validation accuracy:	0.63024247390143	
L1 norm of params:	2633205.1140022	
Epoch 12 Validation accuracy:	0.73189032532168	
L1 norm of params:	2435456.6354441	
Epoch 13 Validation accuracy:	0.66420854576353	
L1 norm of params:	1832075.9382941	
