[?1034hDatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_3.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	32	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
nclasses:	45	nsparsefeatures:	40000	ndensefeatures:	12	
Imported all data	
Making neural network model 2	
50	3	25	
Set up model	
Got params and grads	
Starting Validation accuracy	0.02568888079631	
L1 norm of params:	1075753.36474	
Epoch 1 Validation accuracy:	0.77806354697742	
L1 norm of params:	1220475.5429976	
Epoch 2 Validation accuracy:	0.79215222141296	
L1 norm of params:	1282355.6280946	
Epoch 3 Validation accuracy:	0.8115288905074	
L1 norm of params:	1331093.0083861	
Epoch 4 Validation accuracy:	0.81107368293275	
L1 norm of params:	1397033.5958895	
Epoch 5 Validation accuracy:	0.83870478271425	
L1 norm of params:	1444915.1036583	
Epoch 6 Validation accuracy:	0.85242170429716	
L1 norm of params:	1508925.3006047	
Epoch 7 Validation accuracy:	0.84906834183054	
L1 norm of params:	1562791.7752591	
Epoch 8 Validation accuracy:	0.8558585214858	
L1 norm of params:	1632810.8181946	
Epoch 9 Validation accuracy:	0.85267206846322	
L1 norm of params:	1694203.782091	
Epoch 10 Validation accuracy:	0.84754339645545	
L1 norm of params:	1739638.621085	
Epoch 11 Validation accuracy:	0.86056991988347	
L1 norm of params:	1793554.5383178	
Epoch 12 Validation accuracy:	0.85478878368536	
L1 norm of params:	1846807.7889488	
Epoch 13 Validation accuracy:	0.8608733915999	
L1 norm of params:	1925654.8752203	
Epoch 14 Validation accuracy:	0.85742140082544	
L1 norm of params:	1972781.172253	
Epoch 15 Validation accuracy:	0.86345290118961	
L1 norm of params:	2027491.3982519	
Epoch 16 Validation accuracy:	0.8512685117747	
L1 norm of params:	2076989.7272424	
Epoch 17 Validation accuracy:	0.86019816703083	
L1 norm of params:	2150957.183917	
Epoch 18 Validation accuracy:	0.84831724933236	
L1 norm of params:	2201403.7464778	
Epoch 19 Validation accuracy:	0.87670702840495	
L1 norm of params:	2257526.5800829	
Epoch 20 Validation accuracy:	0.87786022092741	
Options and accuracy	
Datafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW2/2014-vocab-40000/PTB_3.hdf5	Classifier:	nnpre	Alpha:	0	Eta:	0.1	Lambda:	0	Minibatch size:	32	Num Epochs:	20	Optimizer:	adagrad	Hidden Layers:	25	Embedding size:	50	
0.87786022092741	
