[?1034hdatafile:	/n/home09/ankitgupta/CS287/CS287assignments/HW4/PTB.hdf5	classifier:	rnn	window_size:	2	b:	64	alpha:	1	sequence_length:	32	embedding_size:	45	optimizer:	adagrad	epochs:	50	hidden	15	eta:	0.1	hacks	false	rnn1	gru	rnn2	none	dropout	0.5	
 498944
[torch.LongStorage of size 1]

 498944
[torch.LongStorage of size 1]

 95823
[torch.LongStorage of size 1]

RNN	
Unit1: GRU added	
No unit 2	
Beginning epoch	1	
    	21.187466898048	
Beginning epoch	2	
    	17.199228867152	
Beginning epoch	3	
    	14.059755395898	
Beginning epoch	4	
    	16.461760596345	
Beginning epoch	5	
    	16.077684562825	
Beginning epoch	6	
    	15.426285913796	
Beginning epoch	7	
    	14.588785386357	
Beginning epoch	8	
    	18.91199337733	
Beginning epoch	9	
    	16.422407071902	
Beginning epoch	10	
    	20.341744704743	
Beginning epoch	11	
    	17.39903065915	
Beginning epoch	12	
    	20.714071203159	
Beginning epoch	13	
    	17.113019813163	
Beginning epoch	14	
    	20.66640395121	
Beginning epoch	15	
    	19.943026054371	
Beginning epoch	16	
    	23.350519149508	
Beginning epoch	17	
    	22.572247602123	
Beginning epoch	18	
    	24.1194901402	
Beginning epoch	19	
    	22.939609907847	
Beginning epoch	20	
    	22.669176433999	
Beginning epoch	21	
    	20.004110069796	
Beginning epoch	22	
    	23.408214782415	
Beginning epoch	23	
    	19.246529462373	
Beginning epoch	24	
    	26.570557311073	
Beginning epoch	25	
    	22.099834213908	
Beginning epoch	26	
    	28.234203033249	
Beginning epoch	27	
    	21.831360987438	
Beginning epoch	28	
    	27.692843594658	
Beginning epoch	29	
    	22.497750490619	
Beginning epoch	30	
    	28.410039487542	
Beginning epoch	31	
    	22.525752207068	
Beginning epoch	32	
    	30.555386917882	
Beginning epoch	33	
    	22.646254104639	
Beginning epoch	34	
    	31.485755103315	
Beginning epoch	35	
    	24.972691225736	
Beginning epoch	36	
    	31.987785813032	
Beginning epoch	37	
    	25.633876180217	
Beginning epoch	38	
    	34.288542666507	
Beginning epoch	39	
    	21.423548953121	
Beginning epoch	40	
    	26.923652771983	
Beginning epoch	41	
    	20.885324073132	
Beginning epoch	42	
    	31.972736171206	
Beginning epoch	43	
    	24.073597592079	
Beginning epoch	44	
    	34.436612263467	
Beginning epoch	45	
    	23.263086643324	
Beginning epoch	46	
    	35.142582076895	
Beginning epoch	47	
    	22.224311393194	
Beginning epoch	48	
    	31.326191114084	
Beginning epoch	49	
    	24.135485202173	
Beginning epoch	50	
    	33.566793690569	
Starting predictions	
